route_avg_temp,route_avg_wind_speed,route_avg_precip,route_avg_humidity,route_avg_visibility,route_avg_pressure,origin_avg_temp,origin_avg_wind_speed,origin_avg_precip,origin_avg_humidity,origin_avg_visibility,origin_avg_pressure,dest_avg_temp,dest_avg_wind_speed,dest_avg_precip,dest_avg_humidity,dest_avg_visibility,dest_avg_pressure,truck_age,load_capacity_pounds,mileage_mpg,age,experience,average_speed_mph,avg_no_of_vehicles,distance,average_hours,route_description,origin_description,dest_description,accident,fuel_type,gender,driving_style,ratings,is_midnight,delay
67.25,6.75,0.0,89.25,6.0,1009.5,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,12.958333333333334,10.75,0.0,62.166666666666664,6.0,1033.0833333333333,12,15000.0,18,45,3,43.94,1551.7916666666667,777.05,15.54,Clear,Overcast,Sunny,1,gas,male,conservative,4,0,0
73.75,10.0,0.0,67.25,6.0,1010.25,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,25.791666666666668,7.958333333333333,0.0,36.75,6.0,1038.2083333333333,10,6000.0,21,59,18,44.91,1551.7916666666667,555.36,11.11,Clear,Overcast,Clear,1,diesel,male,conservative,6,0,1
74.0,5.75,0.0,68.75,5.75,1013.0,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,14.125,3.8333333333333335,0.0,77.91666666666667,5.375,1036.5416666666667,11,15000.0,20,54,20,42.68,1551.7916666666667,470.98,9.42,Clear,Overcast,Partly cloudy,1,gas,male,conservative,7,0,0
72.5,9.25,0.0,65.0,6.0,1017.0,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,28.666666666666668,7.541666666666667,0.0,56.375,6.0,1038.4166666666667,14,6000.0,22,50,12,40.08,1535.125,673.59,13.47,Clear,Overcast,Sunny,0,diesel,male,conservative,8,0,0
72.25,10.25,0.0,67.25,6.0,1013.5,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,18.916666666666668,10.375,0.004166666666666667,78.79166666666667,4.041666666666667,1024.3333333333333,8,3000.0,20,50,17,33.31,1543.4583333333333,103.12,2.06,Clear,Overcast,Heavy snow,1,gas,male,conservative,8,0,0
80.5,8.75,0.0,75.0,6.0,1012.75,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,30.125,13.75,0.020833333333333332,91.79166666666667,4.0,1017.5,10,20000.0,20,50,10,52.27,1551.7916666666667,208.97,4.18,Clear,Overcast,Moderate rain,1,diesel,male,conservative,2,0,0
60.25,7.5,0.0,52.25,6.0,1012.75,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,42.166666666666664,12.458333333333334,0.0,75.58333333333333,5.375,1024.7916666666667,8,6000.0,27,48,16,60.35,1535.125,578.31,11.57,Clear,Overcast,Overcast,0,diesel,male,proactive,4,0,0
70.0,6.25,0.0,86.25,4.75,1018.5,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,16.75,8.75,0.0,89.79166666666667,3.5,1020.25,7,6000.0,24,61,7,58.69,1535.125,272.9,5.46,Clear,Overcast,Heavy snow,0,diesel,male,proactive,3,0,0
70.0,8.5,0.0,78.0,3.5,1012.0,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,19.791666666666668,14.166666666666666,0.0,79.66666666666667,5.791666666666667,1028.6666666666667,10,3000.0,24,47,18,61.4,1551.7916666666667,172.74,3.45,Mist,Overcast,Sunny,1,diesel,male,proactive,6,0,0
67.75,6.25,0.0,85.0,6.0,1016.0,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,65.0,11.375,0.0,80.875,5.958333333333333,1014.2916666666666,10,3000.0,20,54,24,53.4,1543.4583333333333,960.93,19.22,Clear,Overcast,Partly cloudy,1,gas,male,conservative,8,1,1
71.25,8.5,0.0,89.0,6.0,1012.0,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,24.333333333333332,16.875,0.0,89.5,2.2916666666666665,1015.5,8,10000.0,25,47,12,58.98,1535.125,472.61,9.45,Partly cloudy,Overcast,Heavy snow,0,diesel,male,proactive,4,0,0
31.0,6.75,0.0,92.75,3.5,1013.5,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,7,3000.0,21,47,12,59.33,889.8333333333334,310.75,6.22,Clear,Heavy snow,Sunny,0,diesel,male,proactive,6,0,0
37.5,5.25,0.0,70.5,5.0,1017.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,19.5,5.666666666666667,0.0,92.625,5.791666666666667,1030.4166666666667,13,4000.0,23,54,26,49.1,906.5,1050.84,21.02,Clear,Heavy snow,Partly cloudy,1,diesel,male,conservative,4,1,1
30.5,6.0,0.0,85.5,5.5,1018.75,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,1.625,7.541666666666667,0.0,90.375,4.291666666666667,1026.0,9,3000.0,21,65,20,60.88,906.5,38.1,0.76,Clear,Heavy snow,Clear,1,diesel,male,proactive,4,0,0
36.0,8.0,0.0,84.25,3.5,1015.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,18.875,12.75,0.0,80.41666666666667,2.7083333333333335,1015.75,12,10000.0,23,45,9,62.16,898.1666666666666,688.91,13.78,Clear,Heavy snow,Moderate snow,1,diesel,male,proactive,7,0,0
21.5,5.75,0.0,84.0,6.0,1025.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,22.0,8.5,0.0,63.625,6.0,1026.2083333333333,10,15000.0,17,42,9,59.6,906.5,728.4,14.57,Cloudy,Heavy snow,Sunny,1,gas,male,proactive,4,0,0
32.5,7.75,0.0,86.0,1.75,1012.5,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,27.75,9.541666666666666,0.0,55.416666666666664,6.0,1027.8333333333333,11,3000.0,17,47,12,62.02,906.5,433.01,8.66,Light drizzle,Heavy snow,Clear,1,gas,male,proactive,5,0,0
36.5,5.75,0.0,79.25,2.75,1017.25,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,14.041666666666666,10.25,0.0,69.08333333333333,5.75,1023.9166666666666,4,15000.0,25,49,2,58.97,914.8333333333334,452.19,9.04,Fog,Heavy snow,Partly cloudy,1,diesel,male,proactive,2,0,0
40.75,7.0,0.07500000000000001,96.0,4.0,1012.75,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,32.666666666666664,9.5,0.0,51.958333333333336,6.0,1016.2083333333334,7,3000.0,22,43,10,57.78,906.5,934.7,18.69,Moderate rain,Heavy snow,Clear,1,diesel,male,proactive,4,1,1
26.5,8.0,0.0,89.0,4.0,1023.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,20.958333333333332,8.375,0.0,77.08333333333333,6.0,1026.5833333333333,11,6000.0,24,48,5,59.59,914.8333333333334,239.93,4.8,Clear,Heavy snow,Clear,1,diesel,male,proactive,2,0,0
50.75,10.25,0.0,80.25,4.0,1018.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,-1.875,6.833333333333333,0.0,79.83333333333333,6.0,1024.7083333333333,7,4000.0,22,50,10,49.21,931.5,207.01,4.14,Clear,Heavy snow,Cloudy,1,diesel,male,conservative,7,0,0
60.25,11.0,0.0,56.25,6.0,1014.5,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,-4.625,2.2916666666666665,0.0,83.875,6.0,1025.8333333333333,6,15000.0,28,57,20,56.15,889.8333333333334,167.88,3.36,Clear,Heavy snow,Cloudy,0,diesel,male,conservative,6,0,0
43.0,6.0,0.0,92.25,3.25,1013.75,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,21.125,9.041666666666666,0.0,48.75,6.0,1026.5416666666667,9,4000.0,17,50,10,41.03,889.8333333333334,211.56,4.23,Fog,Heavy snow,Clear,0,gas,male,conservative,8,0,0
43.0,5.25,0.05,95.25,2.5,1011.25,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,32.583333333333336,10.291666666666666,0.0,50.666666666666664,6.0,1017.0,10,10000.0,25,48,14,45.35,923.1666666666666,914.29,18.29,Mist,Heavy snow,Clear,1,diesel,female,conservative,8,1,1
47.25,7.0,0.0,88.75,5.5,1012.75,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,-2.2083333333333335,7.125,0.0,90.125,5.625,1025.6666666666667,6,10000.0,17,54,6,57.15,898.1666666666666,440.71,8.81,Light sleet,Heavy snow,Light snow,1,gas,male,proactive,8,0,0
56.5,4.0,0.0,82.75,3.0,1012.5,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,9.041666666666666,7.875,0.0,87.625,4.625,1026.0,10,6000.0,21,39,3,64.0,898.1666666666666,93.45,1.87,Clear,Heavy snow,Clear,1,gas,male,proactive,3,0,1
45.0,5.25,0.0,77.0,3.5,1014.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,32.75,9.458333333333334,0.0,51.375,6.0,1017.0,13,3000.0,16,41,10,50.52,898.1666666666666,910.4,18.21,Clear,Heavy snow,Clear,1,gas,male,conservative,2,1,1
40.0,10.0,0.025,90.25,3.5,1007.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,22.208333333333332,9.125,0.0,66.54166666666667,5.833333333333333,1021.0833333333334,10,10000.0,19,50,13,45.07,906.5,672.64,13.45,Overcast,Heavy snow,Light snow,1,gas,male,conservative,6,0,0
35.5,7.75,0.0,87.75,6.0,1017.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,51.875,4.041666666666667,0.0,59.625,6.0,1026.2916666666667,7,15000.0,17,47,3,42.25,889.8333333333334,860.1,17.2,Clear,Heavy snow,Clear,0,gas,male,conservative,8,1,1
51.75,8.75,0.0,90.75,6.0,1013.5,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,54.770833333333336,7.791666666666667,0.0020833333333333333,56.645833333333336,5.979166666666667,1017.5833333333334,11,15000.0,25,50,12,58.05,923.1666666666666,755.31,15.11,Clear,Heavy snow,Sunny,1,diesel,male,proactive,5,0,0
47.5,10.0,0.0,80.0,5.5,1025.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,33.041666666666664,7.791666666666667,0.0,61.291666666666664,6.0,1013.4583333333334,10,10000.0,17,41,13,54.35,914.8333333333334,1048.57,20.97,Overcast,Heavy snow,Clear,1,gas,male,conservative,6,1,1
59.5,6.5,0.0,90.75,3.75,1007.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,30.541666666666668,8.708333333333334,0.0,51.458333333333336,6.0,1028.6666666666667,9,6000.0,24,49,9,59.77,889.8333333333334,535.94,10.72,Clear,Heavy snow,Clear,0,diesel,male,proactive,2,0,0
57.0,10.75,0.0,69.0,3.5,1019.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,-10.708333333333334,4.666666666666667,0.0,92.08333333333333,4.083333333333333,1026.5,9,4000.0,22,57,21,49.47,898.1666666666666,366.88,7.34,Light drizzle,Heavy snow,Light snow,1,diesel,male,conservative,9,0,0
53.75,6.25,0.0,96.0,3.25,1014.75,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,15.583333333333334,7.208333333333333,0.0,79.70833333333333,5.125,1026.2083333333333,8,4000.0,22,44,1,45.86,889.8333333333334,155.21,3.1,Light drizzle,Heavy snow,Moderate snow,0,diesel,male,conservative,2,0,1
49.0,6.25,0.05,76.25,5.25,1012.25,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,0.5416666666666666,7.958333333333333,0.0,90.375,4.291666666666667,1026.1666666666667,7,3000.0,23,52,26,44.61,898.1666666666666,107.61,2.15,Moderate rain,Heavy snow,Heavy snow,1,diesel,male,conservative,8,0,0
50.25,5.25,0.0,86.5,3.25,1015.5,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,27.041666666666668,11.0,0.0,69.41666666666667,5.791666666666667,1013.5416666666666,12,6000.0,27,49,16,49.47,898.1666666666666,1014.75,20.3,Fog,Heavy snow,Clear,1,diesel,male,conservative,4,1,1
56.5,7.5,0.0,80.25,4.75,1009.25,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,35.833333333333336,8.333333333333334,0.0,51.0,6.0,1019.625,7,6000.0,27,38,4,37.72,898.1666666666666,788.25,15.76,Clear,Heavy snow,Clear,1,diesel,male,conservative,2,0,0
44.0,6.25,0.0,76.25,5.5,1013.75,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,19.166666666666668,10.208333333333334,0.0,74.33333333333333,4.458333333333333,1019.6666666666666,13,4000.0,20,46,12,49.89,906.5,710.27,14.21,Partly cloudy,Heavy snow,Moderate snow,1,gas,male,conservative,5,0,1
47.5,6.5,0.0,90.0,2.5,1022.75,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,40.75,6.041666666666667,0.0,64.375,6.0,1020.375,9,3000.0,23,45,4,51.3,923.1666666666666,895.97,17.92,Light drizzle,Heavy snow,Clear,1,gas,male,conservative,7,1,1
37.75,9.25,0.0,90.0,4.0,1016.75,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,9.958333333333334,10.833333333333334,0.0,85.33333333333333,1.75,1021.4583333333334,8,15000.0,18,45,14,38.98,906.5,310.71,6.21,Clear,Heavy snow,Heavy snow,1,gas,male,conservative,6,0,0
69.75,4.0,0.0,66.75,6.0,1016.5,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,11.458333333333334,9.166666666666666,0.0,81.54166666666667,4.416666666666667,1026.0833333333333,7,6000.0,21,41,16,46.28,898.1666666666666,110.4,2.21,Clear,Heavy snow,Clear,1,diesel,male,conservative,6,0,0
52.0,6.75,0.05,83.75,4.0,1013.5,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,36.5,5.083333333333333,0.0,71.04166666666667,6.0,1027.375,11,6000.0,24,40,6,41.31,906.5,585.34,11.71,Moderate or heavy rain shower,Heavy snow,Clear,1,diesel,male,conservative,4,0,0
62.5,7.0,0.0,81.5,4.0,1018.0,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,-4.791666666666667,4.791666666666667,0.0,84.66666666666667,6.0,1025.7916666666667,8,10000.0,21,46,12,60.46,914.8333333333334,155.49,3.11,Mist,Heavy snow,Clear,1,gas,male,proactive,5,0,0
56.5,5.0,0.0,83.25,3.5,1018.75,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,10.416666666666666,12.666666666666666,0.0,77.66666666666667,4.458333333333333,1023.9583333333334,11,4000.0,20,52,25,49.45,914.8333333333334,402.53,8.05,Mist,Heavy snow,Sunny,1,diesel,male,conservative,9,0,1
53.5,6.5,0.0,95.0,3.0,1015.25,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,54.041666666666664,6.5,0.0,55.541666666666664,6.0,1026.375,9,6000.0,22,48,0,42.15,889.8333333333334,867.28,17.35,Fog,Heavy snow,Clear,0,gas,male,conservative,3,1,1
45.0,6.75,0.025,90.75,4.0,1016.5,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,16.125,9.583333333333334,0.0,83.20833333333333,6.0,1024.3333333333333,6,6000.0,21,41,4,57.43,898.1666666666666,235.89,4.72,Moderate or heavy freezing rain,Heavy snow,Clear,1,gas,male,proactive,8,0,0
52.0,9.0,0.0,94.25,5.5,1013.5,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,7.375,9.583333333333334,0.0,84.41666666666667,2.5416666666666665,1024.5833333333333,9,3000.0,26,44,12,60.33,914.8333333333334,239.78,4.8,Light rain,Heavy snow,Blizzard,1,diesel,male,proactive,6,0,0
53.0,7.75,0.0,67.25,5.25,1017.25,73.91666666666667,13.5,0.0,70.58333333333333,6.0,1015.5833333333334,74.08333333333333,4.125,0.0,85.875,6.0,1016.2916666666666,10,4000.0,27,44,12,60.14,1768.9166666666667,447.0,8.94,Sunny,Clear,Patchy rain possible,1,diesel,male,proactive,8,0,0
45.75,4.0,0.0,65.5,6.0,1027.25,73.91666666666667,13.5,0.0,70.58333333333333,6.0,1015.5833333333334,51.875,4.041666666666667,0.0,59.625,6.0,1026.2916666666667,11,3000.0,23,44,11,51.4,1768.9166666666667,904.14,18.08,Clear,Clear,Clear,1,diesel,male,conservative,8,1,0
35.0,10.25,0.0,86.0,5.25,1022.5,73.91666666666667,13.5,0.0,70.58333333333333,6.0,1015.5833333333334,54.041666666666664,6.5,0.0,55.541666666666664,6.0,1026.375,11,6000.0,22,48,16,43.68,1777.25,884.53,17.69,Moderate or heavy rain shower,Clear,Clear,1,gas,male,conservative,4,1,0
59.5,7.0,0.0,87.5,6.0,1015.25,49.375,6.291666666666667,0.0,41.166666666666664,6.0,1023.1666666666666,73.04166666666667,3.1666666666666665,0.0,32.291666666666664,6.0,1021.125,12,10000.0,24,47,19,60.59,1775.5416666666667,89.4,1.79,Clear,Clear,Clear,1,diesel,male,proactive,9,0,1
62.0,3.0,0.0,82.0,6.0,1015.0,49.375,6.291666666666667,0.0,41.166666666666664,6.0,1023.1666666666666,19.5,5.666666666666667,0.0,92.625,5.791666666666667,1030.4166666666667,7,20000.0,21,45,3,46.52,1767.2083333333333,657.5,13.15,Clear,Clear,Partly cloudy,1,diesel,male,conservative,7,0,1
40.5,5.5,0.0,84.0,3.5,1021.25,49.375,6.291666666666667,0.0,41.166666666666664,6.0,1023.1666666666666,22.0,8.5,0.0,63.625,6.0,1026.2083333333333,8,6000.0,21,54,18,42.25,1758.875,770.99,15.42,Clear,Clear,Sunny,0,diesel,male,conservative,7,0,0
42.0,7.75,0.0,68.25,6.0,1024.25,49.375,6.291666666666667,0.0,41.166666666666664,6.0,1023.1666666666666,27.75,9.541666666666666,0.0,55.416666666666664,6.0,1027.8333333333333,12,10000.0,20,47,13,47.14,1767.2083333333333,1177.33,23.55,Clear,Clear,Clear,1,gas,male,conservative,6,1,0
51.0,8.75,0.0,60.0,6.0,1024.75,49.375,6.291666666666667,0.0,41.166666666666664,6.0,1023.1666666666666,44.666666666666664,2.0,0.0,80.54166666666667,6.0,1030.5833333333333,10,6000.0,25,43,12,59.66,1758.875,746.72,14.93,Clear,Clear,Clear,0,diesel,male,proactive,6,0,0
84.0,6.5,0.0,65.5,6.0,1009.75,49.375,6.291666666666667,0.0,41.166666666666664,6.0,1023.1666666666666,30.541666666666668,8.708333333333334,0.0,51.458333333333336,6.0,1028.6666666666667,9,6000.0,20,43,9,60.19,1767.2083333333333,1155.04,23.1,Clear,Clear,Clear,1,gas,male,proactive,3,1,0
65.25,9.5,0.0,64.25,6.0,1016.75,43.416666666666664,4.833333333333333,0.0,49.5,6.0,1016.7916666666666,30.083333333333332,4.166666666666667,0.0,96.41666666666667,2.5833333333333335,1004.25,9,6000.0,21,54,21,58.05,1762.5,1103.33,22.07,Clear,Clear,Heavy snow,1,diesel,male,proactive,7,1,1
59.5,7.0,0.0,87.5,6.0,1015.25,73.04166666666667,3.1666666666666665,0.0,32.291666666666664,6.0,1021.125,49.375,6.291666666666667,0.0,41.166666666666664,6.0,1023.1666666666666,10,3000.0,24,47,18,61.4,1728.5,89.4,1.79,Clear,Clear,Clear,1,diesel,male,proactive,6,0,0
62.25,12.0,0.0,67.0,6.0,1013.75,73.04166666666667,3.1666666666666665,0.0,32.291666666666664,6.0,1021.125,19.5,5.666666666666667,0.0,92.625,5.791666666666667,1030.4166666666667,9,3000.0,16,49,8,62.45,1736.8333333333333,740.08,14.8,Sunny,Clear,Partly cloudy,1,gas,Unknown,proactive,7,0,1
38.0,7.5,0.0,88.75,5.25,1018.0,73.04166666666667,3.1666666666666665,0.0,32.291666666666664,6.0,1021.125,22.0,8.5,0.0,63.625,6.0,1026.2083333333333,6,20000.0,23,42,13,63.74,1728.5,814.7,16.29,Clear,Clear,Sunny,1,diesel,male,proactive,8,1,0
49.25,16.25,0.0,57.75,6.0,1008.0,73.04166666666667,3.1666666666666665,0.0,32.291666666666664,6.0,1021.125,44.666666666666664,2.0,0.0,80.54166666666667,6.0,1030.5833333333333,7,15000.0,18,44,15,58.17,1720.1666666666667,830.87,16.62,Partly cloudy,Clear,Clear,0,gas,male,proactive,4,1,1
81.25,13.5,0.0,31.5,6.0,1008.0,73.04166666666667,3.1666666666666665,0.0,32.291666666666664,6.0,1021.125,30.541666666666668,8.708333333333334,0.0,51.458333333333336,6.0,1028.6666666666667,11,3000.0,19,46,15,41.56,1720.1666666666667,1174.26,23.49,Sunny,Clear,Clear,0,diesel,female,conservative,8,1,0
31.0,6.75,0.0,92.75,3.5,1013.5,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,0.20833333333333334,6.583333333333333,0.0,90.83333333333333,3.9166666666666665,1025.9166666666667,11,6000.0,24,45,14,61.01,1704.9583333333333,310.75,6.22,Clear,Sunny,Heavy snow,1,diesel,male,proactive,4,0,1
38.0,7.0,0.0,56.75,5.75,1014.5,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,1.625,7.541666666666667,0.0,90.375,4.291666666666667,1026.0,10,6000.0,16,46,9,59.54,1713.2916666666667,273.0,5.46,Overcast,Sunny,Clear,1,Unknown,male,proactive,2,0,1
49.75,4.75,0.0,28.25,6.0,1024.25,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,18.875,12.75,0.0,80.41666666666667,2.7083333333333335,1015.75,10,3000.0,19,48,18,34.5,1704.9583333333333,470.26,9.41,Sunny,Sunny,Moderate snow,1,gas,male,conservative,6,0,0
30.5,10.25,0.0,68.75,6.0,1032.25,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,22.0,8.5,0.0,63.625,6.0,1026.2083333333333,8,4000.0,24,50,15,58.91,1696.625,1000.56,20.01,Clear,Sunny,Sunny,0,diesel,male,proactive,4,1,1
16.5,10.0,0.0,73.25,6.0,1017.0,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,27.75,9.541666666666666,0.0,55.416666666666664,6.0,1027.8333333333333,10,10000.0,24,41,15,56.33,1696.625,618.75,12.38,Clear,Sunny,Clear,0,diesel,male,proactive,4,0,1
29.0,9.75,0.0,63.25,4.75,1023.5,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,14.041666666666666,10.25,0.0,69.08333333333333,5.75,1023.9166666666666,10,6000.0,15,44,7,60.61,1704.9583333333333,167.91,3.36,Clear,Sunny,Partly cloudy,1,gas,male,proactive,2,0,0
26.5,10.0,0.0,64.5,6.0,1019.5,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,32.666666666666664,9.5,0.0,51.958333333333336,6.0,1016.2083333333334,9,3000.0,16,47,2,60.58,1696.625,670.83,13.42,Clear,Sunny,Clear,0,gas,male,proactive,2,0,0
39.25,12.0,0.0,46.0,6.0,1020.5,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,20.958333333333332,8.375,0.0,77.08333333333333,6.0,1026.5833333333333,7,15000.0,17,46,12,44.43,1713.2916666666667,455.09,9.1,Clear,Sunny,Clear,1,gas,male,conservative,6,0,0
68.75,12.75,0.0,26.0,6.0,1017.0,14.5,11.791666666666666,0.0,48.458333333333336,5.625,1025.75,-1.875,6.833333333333333,0.0,79.83333333333333,6.0,1024.7083333333333,9,10000.0,25,45,15,60.45,1696.625,369.9,7.4,Partly cloudy,Sunny,Cloudy,0,diesel,male,proactive,5,0,0
